Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","196","Seychelles","5510","Production","574","Ananas","2018","2018","tonnes","32","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","196","Seychelles","5510","Production","574","Ananas","2019","2019","tonnes","33","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","196","Seychelles","5510","Production","486","Bananes","2017","2017","tonnes","1992","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","196","Seychelles","5510","Production","486","Bananes","2018","2018","tonnes","1987","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","196","Seychelles","5510","Production","486","Bananes","2019","2019","tonnes","1991","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","196","Seychelles","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","68","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","196","Seychelles","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","70","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","196","Seychelles","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","68","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","197","Sierra Leone","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","24406","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","197","Sierra Leone","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","24008","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","197","Sierra Leone","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","24380","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","200","Singapour","5510","Production","486","Bananes","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","200","Singapour","5510","Production","486","Bananes","2018","2018","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","200","Singapour","5510","Production","486","Bananes","2019","2019","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","200","Singapour","5510","Production","600","Papayes","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","200","Singapour","5510","Production","600","Papayes","2018","2018","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","200","Singapour","5510","Production","600","Papayes","2019","2019","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","486","Bananes","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","486","Bananes","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","569","Figues","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","569","Figues","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","569","Figues","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","592","Kiwis","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","592","Kiwis","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","435","","Donnée officielle"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","80","","Donnée officielle"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","250","","Donnée officielle"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","567","Pastèques","2017","2017","tonnes","3943","","Donnée officielle"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","567","Pastèques","2018","2018","tonnes","2370","","Donnée officielle"
"QCL","Cultures et produits animaux","199","Slovaquie","5510","Production","567","Pastèques","2019","2019","tonnes","3840","","Donnée officielle"
"QCL","Cultures et produits animaux","198","Slovénie","5510","Production","486","Bananes","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","198","Slovénie","5510","Production","486","Bananes","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","198","Slovénie","5510","Production","569","Figues","2017","2017","tonnes","39","","Donnée officielle"
"QCL","Cultures et produits animaux","198","Slovénie","5510","Production","569","Figues","2018","2018","tonnes","50","","Donnée officielle"
"QCL","Cultures et produits animaux","198","Slovénie","5510","Production","569","Figues","2019","2019","tonnes","80","","Donnée officielle"
"QCL","Cultures et produits animaux","198","Slovénie","5510","Production","592","Kiwis","2017","2017","tonnes","125","","Donnée officielle"
"QCL","Cultures et produits animaux","198","Slovénie","5510","Production","592","Kiwis","2018","2018","tonnes","360","","Donnée officielle"
"QCL","Cultures et produits animaux","198","Slovénie","5510","Production","592","Kiwis","2019","2019","tonnes","380","","Donnée officielle"
"QCL","Cultures et produits animaux","198","Slovénie","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","400","","Donnée officielle"
"QCL","Cultures et produits animaux","198","Slovénie","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","390","","Donnée officielle"
"QCL","Cultures et produits animaux","198","Slovénie","5510","Production","567","Pastèques","2018","2018","tonnes","480","","Donnée officielle"
"QCL","Cultures et produits animaux","198","Slovénie","5510","Production","567","Pastèques","2019","2019","tonnes","610","","Donnée officielle"
"QCL","Cultures et produits animaux","201","Somalie","5510","Production","486","Bananes","2017","2017","tonnes","23029","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","201","Somalie","5510","Production","486","Bananes","2018","2018","tonnes","22926","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","201","Somalie","5510","Production","486","Bananes","2019","2019","tonnes","23121","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","201","Somalie","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","1200","F","Estimation FAO"
"QCL","Cultures et produits animaux","201","Somalie","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","1200","F","Estimation FAO"
"QCL","Cultures et produits animaux","201","Somalie","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","1200","F","Estimation FAO"
"QCL","Cultures et produits animaux","201","Somalie","5510","Production","567","Pastèques","2017","2017","tonnes","6668","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","201","Somalie","5510","Production","567","Pastèques","2018","2018","tonnes","6667","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","201","Somalie","5510","Production","567","Pastèques","2019","2019","tonnes","6572","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","574","Ananas","2017","2017","tonnes","3833","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","574","Ananas","2018","2018","tonnes","3778","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","574","Ananas","2019","2019","tonnes","3870","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","486","Bananes","2017","2017","tonnes","928300","","Donnée officielle"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","486","Bananes","2018","2018","tonnes","913217","","Donnée officielle"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","486","Bananes","2019","2019","tonnes","918562","","Donnée officielle"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","643600","","Donnée officielle"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","656472","","Donnée officielle"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","663037","","Donnée officielle"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","40567","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","40756","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","39916","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","567","Pastèques","2017","2017","tonnes","175000","F","Estimation FAO"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","567","Pastèques","2018","2018","tonnes","116778","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","276","Soudan","5510","Production","567","Pastèques","2019","2019","tonnes","78020","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","574","Ananas","2017","2017","tonnes","4167","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","574","Ananas","2018","2018","tonnes","4222","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","574","Ananas","2019","2019","tonnes","4130","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","486","Bananes","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","486","Bananes","2018","2018","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","486","Bananes","2019","2019","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","52777","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","53036","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","52632","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","567","Pastèques","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","567","Pastèques","2018","2018","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","277","Soudan du Sud","5510","Production","567","Pastèques","2019","2019","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","38","Sri Lanka","5510","Production","574","Ananas","2017","2017","tonnes","50675","","Donnée officielle"
"QCL","Cultures et produits animaux","38","Sri Lanka","5510","Production","574","Ananas","2018","2018","tonnes","41581","","Donnée officielle"
"QCL","Cultures et produits animaux","38","Sri Lanka","5510","Production","574","Ananas","2019","2019","tonnes","43001","","Donnée officielle"
"QCL","Cultures et produits animaux","38","Sri Lanka","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","90480","","Donnée officielle"
"QCL","Cultures et produits animaux","38","Sri Lanka","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","103242","","Donnée officielle"
"QCL","Cultures et produits animaux","38","Sri Lanka","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","93977","","Donnée officielle"
"QCL","Cultures et produits animaux","210","Suède","5510","Production","486","Bananes","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","210","Suède","5510","Production","486","Bananes","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","210","Suède","5510","Production","569","Figues","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","210","Suède","5510","Production","569","Figues","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","210","Suède","5510","Production","592","Kiwis","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","210","Suède","5510","Production","592","Kiwis","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","210","Suède","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","40","","Donnée officielle"
"QCL","Cultures et produits animaux","210","Suède","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","40","","Donnée officielle"
"QCL","Cultures et produits animaux","210","Suède","5510","Production","567","Pastèques","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","210","Suède","5510","Production","567","Pastèques","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","211","Suisse","5510","Production","592","Kiwis","2017","2017","tonnes","431","","Donnée officielle"
"QCL","Cultures et produits animaux","211","Suisse","5510","Production","592","Kiwis","2018","2018","tonnes","474","","Donnée officielle"
"QCL","Cultures et produits animaux","211","Suisse","5510","Production","592","Kiwis","2019","2019","tonnes","296","","Donnée officielle"
"QCL","Cultures et produits animaux","211","Suisse","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","1","","Donnée officielle"
"QCL","Cultures et produits animaux","211","Suisse","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","1","","Donnée officielle"
"QCL","Cultures et produits animaux","211","Suisse","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","1","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","574","Ananas","2017","2017","tonnes","3657","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","574","Ananas","2018","2018","tonnes","3578","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","574","Ananas","2019","2019","tonnes","3899","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","486","Bananes","2017","2017","tonnes","62887","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","486","Bananes","2018","2018","tonnes","48835","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","486","Bananes","2019","2019","tonnes","48435","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","2581","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","2707","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","2484","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","600","Papayes","2017","2017","tonnes","745","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","600","Papayes","2018","2018","tonnes","810","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","600","Papayes","2019","2019","tonnes","854","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","567","Pastèques","2017","2017","tonnes","2338","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","567","Pastèques","2018","2018","tonnes","2421","","Donnée officielle"
"QCL","Cultures et produits animaux","207","Suriname","5510","Production","567","Pastèques","2019","2019","tonnes","2235","","Donnée officielle"
"QCL","Cultures et produits animaux","208","Tadjikistan","5510","Production","569","Figues","2017","2017","tonnes","1219","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","208","Tadjikistan","5510","Production","569","Figues","2018","2018","tonnes","1225","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","208","Tadjikistan","5510","Production","569","Figues","2019","2019","tonnes","1219","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","208","Tadjikistan","5510","Production","567","Pastèques","2017","2017","tonnes","631393","","Donnée officielle"
"QCL","Cultures et produits animaux","208","Tadjikistan","5510","Production","567","Pastèques","2018","2018","tonnes","641784","","Donnée officielle"
"QCL","Cultures et produits animaux","208","Tadjikistan","5510","Production","567","Pastèques","2019","2019","tonnes","701262","","Donnée officielle"
"QCL","Cultures et produits animaux","39","Tchad","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","35180","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","39","Tchad","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","35396","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","39","Tchad","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","35625","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","167","Tchéquie","5510","Production","486","Bananes","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","167","Tchéquie","5510","Production","486","Bananes","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","167","Tchéquie","5510","Production","569","Figues","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","167","Tchéquie","5510","Production","569","Figues","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","167","Tchéquie","5510","Production","592","Kiwis","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","167","Tchéquie","5510","Production","592","Kiwis","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","167","Tchéquie","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","167","Tchéquie","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","","","Donnée officielle"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","574","Ananas","2017","2017","tonnes","2328378","","Donnée officielle"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","574","Ananas","2018","2018","tonnes","2350887","","Donnée officielle"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","574","Ananas","2019","2019","tonnes","1825257","","Donnée officielle"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","486","Bananes","2017","2017","tonnes","1114280","","Donnée officielle"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","486","Bananes","2018","2018","tonnes","1265420","","Donnée officielle"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","486","Bananes","2019","2019","tonnes","1297590","","Donnée officielle"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","3087479","","Donnée officielle"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","1576419","","Donnée officielle"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","1643058","","Donnée officielle"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","600","Papayes","2017","2017","tonnes","163263","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","600","Papayes","2018","2018","tonnes","165161","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","600","Papayes","2019","2019","tonnes","164655","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","567","Pastèques","2017","2017","tonnes","166000","F","Estimation FAO"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","567","Pastèques","2018","2018","tonnes","157886","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","216","Thaïlande","5510","Production","567","Pastèques","2019","2019","tonnes","160000","F","Estimation FAO"
"QCL","Cultures et produits animaux","176","Timor-Leste","5510","Production","574","Ananas","2017","2017","tonnes","141","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","176","Timor-Leste","5510","Production","574","Ananas","2018","2018","tonnes","128","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","176","Timor-Leste","5510","Production","574","Ananas","2019","2019","tonnes","139","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","176","Timor-Leste","5510","Production","486","Bananes","2017","2017","tonnes","429","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","176","Timor-Leste","5510","Production","486","Bananes","2018","2018","tonnes","436","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","176","Timor-Leste","5510","Production","486","Bananes","2019","2019","tonnes","439","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","176","Timor-Leste","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","7475","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","176","Timor-Leste","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","7512","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","176","Timor-Leste","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","7451","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","176","Timor-Leste","5510","Production","600","Papayes","2017","2017","tonnes","2194","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","176","Timor-Leste","5510","Production","600","Papayes","2018","2018","tonnes","2118","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","176","Timor-Leste","5510","Production","600","Papayes","2019","2019","tonnes","2194","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","217","Togo","5510","Production","574","Ananas","2017","2017","tonnes","1846","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","217","Togo","5510","Production","574","Ananas","2018","2018","tonnes","1852","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","217","Togo","5510","Production","574","Ananas","2019","2019","tonnes","1843","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","217","Togo","5510","Production","486","Bananes","2017","2017","tonnes","24470","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","217","Togo","5510","Production","486","Bananes","2018","2018","tonnes","24340","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","217","Togo","5510","Production","486","Bananes","2019","2019","tonnes","24383","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","217","Togo","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","217","Togo","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","217","Togo","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","218","Tokélaou","5510","Production","486","Bananes","2017","2017","tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","218","Tokélaou","5510","Production","486","Bananes","2018","2018","tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","218","Tokélaou","5510","Production","486","Bananes","2019","2019","tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","219","Tonga","5510","Production","486","Bananes","2017","2017","tonnes","849","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","219","Tonga","5510","Production","486","Bananes","2018","2018","tonnes","860","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","219","Tonga","5510","Production","486","Bananes","2019","2019","tonnes","844","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","219","Tonga","5510","Production","567","Pastèques","2017","2017","tonnes","455","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","219","Tonga","5510","Production","567","Pastèques","2018","2018","tonnes","454","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","219","Tonga","5510","Production","567","Pastèques","2019","2019","tonnes","451","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","574","Ananas","2017","2017","tonnes","1980","","Donnée officielle"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","574","Ananas","2018","2018","tonnes","2463","","Donnée officielle"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","574","Ananas","2019","2019","tonnes","2158","","Donnée officielle"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","486","Bananes","2017","2017","tonnes","3442","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","486","Bananes","2018","2018","tonnes","3392","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","486","Bananes","2019","2019","tonnes","3454","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","701","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","694","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","695","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","600","Papayes","2017","2017","tonnes","1270","","Donnée officielle"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","600","Papayes","2018","2018","tonnes","1312","","Donnée officielle"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","600","Papayes","2019","2019","tonnes","1640","","Donnée officielle"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","567","Pastèques","2017","2017","tonnes","551","","Donnée officielle"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","567","Pastèques","2018","2018","tonnes","422","","Donnée officielle"
"QCL","Cultures et produits animaux","220","Trinité-et-Tobago","5510","Production","567","Pastèques","2019","2019","tonnes","2068","","Donnée officielle"
"QCL","Cultures et produits animaux","222","Tunisie","5510","Production","569","Figues","2017","2017","tonnes","25800","","Donnée officielle"
"QCL","Cultures et produits animaux","222","Tunisie","5510","Production","569","Figues","2018","2018","tonnes","27400","","Donnée officielle"
"QCL","Cultures et produits animaux","222","Tunisie","5510","Production","569","Figues","2019","2019","tonnes","27000","","Donnée officielle"
